Time,SensorID,RadarID,TOA,Amplitude,Frequency,PulseWidth,AOA
0.01,Sensor1,Radar1,0.01005505696951276,-86.73986336335052,491181716.2674704,9.9505460084112e-05,45.0
0.01,Sensor1,Radar3,0.010055389196794927,-111.0014889031042,4503613705.034769,0.000310029513722945,0.0
0.03,Sensor1,Radar1,0.03006178729059788,-86.30741518008386,493565894.74316496,0.00010402773199722612,45.0
0.05,Sensor1,Radar1,0.05004171875943157,-86.98554738282257,500086668.9485558,9.709263522562778e-05,45.0
0.07,Sensor1,Radar2,0.0700047179186677,-153.12102125773876,2493726242.883756,0.00019574082958754088,-135.0
0.2700000000000001,Sensor1,Radar2,0.2701047172180843,-155.81296218367564,2513558453.6081066,0.00020125083287674979,-135.0
0.3100000000000001,Sensor1,Radar1,0.3100297929497403,-87.51636740559272,500738398.64089686,0.00010056412794156177,45.0
0.4100000000000002,Sensor1,Radar3,0.4100960761892817,-110.84344666999205,4506113007.005773,0.00030572098173126236,0.0
0.4300000000000002,Sensor1,Radar1,0.4300511070012495,-86.43710732439267,512749742.8105536,9.820947959195302e-05,45.0
0.45000000000000023,Sensor1,Radar3,0.4500148570992016,-110.11010398356404,4504965239.4190645,0.0002876383086945297,0.0
0.5500000000000003,Sensor1,Radar3,0.550029624271185,-110.93023866501457,4512075609.225376,0.0003007492260893912,0.0
0.7100000000000004,Sensor1,Radar1,0.7100479374837161,-87.49332783337196,489677265.85878414,9.730751571319542e-05,45.0
0.7300000000000004,Sensor1,Radar2,0.730104716531567,-154.07619264427774,2491320851.7361846,0.0002005366072533965,-135.0
0.7500000000000004,Sensor1,Radar3,0.7501047549473705,-110.1949167124446,4504455242.9029045,0.00029032005337899973,0.0
0.8100000000000005,Sensor1,Radar1,0.8100955120470109,-86.66915407292659,501654615.74065393,9.886332165943632e-05,45.0
0.8700000000000006,Sensor1,Radar3,0.8700443760946349,-108.65840541515155,4482746419.261612,0.0002968224606588569,0.0
0.9500000000000006,Sensor1,Radar3,0.9500069690560248,-109.36089807378197,4497181226.321571,0.0002871916992623697,0.0
1.0700000000000007,Sensor1,Radar1,1.070046586027643,-86.34459010246172,506264795.1856927,9.80176215355323e-05,45.0
1.0900000000000007,Sensor1,Radar1,1.0900306917280298,-87.81006025580078,523197927.2303048,0.00010449754379111033,45.0
1.1900000000000008,Sensor1,Radar1,1.1900755452897325,-87.2464461283681,494434080.86651593,0.00010217549925171175,45.0
1.1900000000000008,Sensor1,Radar2,1.1901047169046237,-154.67506222611152,2522387102.720232,0.00019745604045740185,-135.0
1.2100000000000009,Sensor1,Radar3,1.2100880848068867,-109.28954856376754,4490571238.816361,0.000290982475592479,0.0
1.2300000000000009,Sensor1,Radar3,1.2300473166290264,-110.60401140117513,4503793950.712001,0.00029539076608843686,0.0
1.310000000000001,Sensor1,Radar1,1.3100315729681602,-86.58625347287112,505819776.01910406,9.923994567648165e-05,45.0
1.310000000000001,Sensor1,Radar4,1.310006180079402,-125.8380920804348,6494368493.507327,0.0004101938346646198,38.677702699579115
1.350000000000001,Sensor1,Radar2,1.35000471742054,-153.84341133017526,2500228574.368186,0.00020877616621758018,-135.0
1.370000000000001,Sensor1,Radar4,1.3700449419797802,-124.86741900447494,6499945307.596948,0.00040278800811935724,38.68105946339837
1.390000000000001,Sensor1,Radar4,1.3900895317952222,-126.89863062233172,6490001165.635741,0.00040268916779094007,38.6821784938565
1.410000000000001,Sensor1,Radar4,1.4100890876993364,-127.17131841401365,6510944992.9754095,0.0004028696367924518,38.68329757891239
1.430000000000001,Sensor1,Radar1,1.430058687275969,-87.87464752718788,497668264.04360235,9.982008937699313e-05,45.0
1.450000000000001,Sensor1,Radar2,1.450004716625206,-155.10300596898003,2499376890.62884,0.0002018960920592999,-135.0
1.5100000000000011,Sensor1,Radar3,1.5100654014252,-109.2745109673793,4509462027.801624,0.0003098201216829888,0.0
1.6100000000000012,Sensor1,Radar2,1.6100047169016964,-155.20997484670065,2501536131.8245864,0.0001939531785767429,-135.0
1.6500000000000012,Sensor1,Radar4,1.65009346382519,-124.86859217251937,6513859785.933993,0.00041455984035945916,38.69673085935191
1.7100000000000013,Sensor1,Radar3,1.710026254183931,-111.19768564910324,4493157157.9451,0.00030297916910996213,0.0
1.7300000000000013,Sensor1,Radar1,1.730048660662287,-86.76885323039625,511937465.3192743,9.944353797303574e-05,45.0
1.7300000000000013,Sensor1,Radar4,1.7300766594607273,-125.54458216868552,6492042857.814066,0.00038997594295990653,38.70121036766584
1.7500000000000013,Sensor1,Radar4,1.7500924611799205,-126.69121912410579,6486254611.457485,0.00041283168935665195,38.70233038136443
1.7900000000000014,Sensor1,Radar4,1.7900284176498862,-125.15930521658106,6493604255.620551,0.00040834598374426813,38.704570572727775
1.8100000000000014,Sensor1,Radar2,1.8100047176357532,-154.5717513525879,2493678228.2584286,0.00020214214785916636,-135.0
1.9100000000000015,Sensor1,Radar2,1.910004717052966,-152.8812231651195,2524013838.926111,0.0002020462827937824,-135.0
1.9300000000000015,Sensor1,Radar4,1.9300243472751395,-124.80603729149368,6495721165.514944,0.00038837981045928595,38.7124129644742
2.07,Sensor1,Radar2,2.0700047195419944,-151.81751226775447,2503269152.8996415,0.00019895163764992274,-135.02290914692514
2.1299999999999986,Sensor1,Radar3,2.1300589916688226,-110.3006049222026,4506755718.235038,0.00030228366789365594,0.0
2.1299999999999986,Sensor1,Radar4,2.1300365667218606,-126.92831761693722,6508179316.810133,0.00041145219569570576,38.762892365317704
2.149999999999998,Sensor1,Radar4,2.1500667816181043,-127.53747617880722,6502488337.773268,0.00040369822819670754,38.76963133395414
2.1699999999999977,Sensor1,Radar3,2.170031892792582,-110.93569817141923,4502926654.231141,0.00031249119261789665,0.0
2.2699999999999956,Sensor1,Radar2,2.2700047233443246,-151.62272171146734,2499871034.211875,0.00020217804849136288,-135.0801018964033
2.2699999999999956,Sensor1,Radar3,2.270065422991101,-110.75554676706,4505612723.221495,0.0002877007045261402,0.0
2.3099999999999947,Sensor1,Radar3,2.310087293388698,-109.33728481379703,4489571179.809889,0.00029754145330346894,0.0
2.349999999999994,Sensor1,Radar1,2.350010727762552,-87.57557262705055,495599881.89302486,9.92644957270536e-05,45.10331826421429
2.3699999999999934,Sensor1,Radar2,2.3700047260124464,-149.78815087693923,2508447018.974645,0.0001991350612766773,-135.10865540530418
2.4099999999999926,Sensor1,Radar3,2.4100361201513993,-110.76122229693048,4486458099.362341,0.0003099431884919944,0.0
2.489999999999991,Sensor1,Radar3,2.4900224018835413,-109.11011711175071,4498108283.202122,0.00029189975697142215,0.0
2.52999999999999,Sensor1,Radar1,2.530078347414126,-87.71915920850348,503028731.8877992,9.622082803868398e-05,45.15511704274658
2.52999999999999,Sensor1,Radar2,2.530004729391197,-148.44215513506958,2488552653.395364,0.00020303551215884605,-135.15428167028134
2.569999999999989,Sensor1,Radar1,2.570066934368046,-86.06661163450698,496794064.58617276,0.00010283356113455959,45.16664054967537
2.5899999999999888,Sensor1,Radar3,2.59002284639412,-110.51138171885876,4509414633.503148,0.00029198891870922694,0.0
2.6099999999999883,Sensor1,Radar3,2.6100341087034895,-108.928864049207,4497542435.081266,0.0003089502551825317,0.0
2.6499999999999875,Sensor1,Radar3,2.6500843303438164,-109.43303608327227,4503721148.73654,0.00030179504435718047,0.0
2.6499999999999875,Sensor1,Radar4,2.6500427376941,-126.80451879091221,6487090739.800665,0.00041547077340606465,38.938748989413035
2.6899999999999866,Sensor1,Radar3,2.690096880326965,-108.79746011468269,4494468572.633703,0.0003068922761256957,0.0
2.709999999999986,Sensor1,Radar3,2.710044968709478,-108.85607016003576,4490428793.749026,0.000293651767630206,0.0
2.7299999999999858,Sensor1,Radar2,2.730004734726516,-146.8366913446878,2512061544.7570744,0.00019356923460661017,-135.21121193974736
2.809999999999984,Sensor1,Radar4,2.810035458523462,-126.89577008513237,6505403866.530718,0.000394019758596828,38.99312899721303
2.8299999999999836,Sensor1,Radar1,2.8300437803977334,-86.9154243066866,506250414.1606366,9.56494282634818e-05,45.24165580139837
2.8299999999999836,Sensor1,Radar2,2.8300047372056616,-147.01928101804833,2488666354.411361,0.00019157918716960196,-135.239634406298
2.849999999999983,Sensor1,Radar4,2.8500317153735395,-125.10308844680665,6496864353.855415,0.0003991449069608442,39.00674395470968
2.909999999999982,Sensor1,Radar3,2.9100372829412255,-110.6260189502809,4502866118.278697,0.0002992072808623438,0.0
2.9299999999999815,Sensor1,Radar4,2.930016333346201,-127.31230713102407,6517472348.335599,0.0003984994557936866,39.033997854825884
2.9699999999999807,Sensor1,Radar1,2.9700367457038808,-88.34434228081332,497982451.6031343,9.840180477834169e-05,45.282129485010444
2.9899999999999802,Sensor1,Radar2,2.9900047397413014,-144.4690954321031,2483274234.9683924,0.0001930597575646511,-135.28505127758382
3.089999999999978,Sensor1,Radar4,3.0900457091901843,-127.12623676755575,6498370076.904743,0.00039650245087989583,39.088601749636126
3.1099999999999777,Sensor1,Radar4,3.110037981749033,-126.55956988344722,6510290816.1480055,0.00038560085083744634,39.095436258780786
3.189999999999976,Sensor1,Radar2,3.1900047446400963,-143.63718916766825,2483151121.3595104,0.00020742800314858695,-135.34172027925538
3.2099999999999755,Sensor1,Radar1,3.2100652149900024,-88.2214402381586,482677003.8482022,0.00010436057209266717,45.351644900629935
3.229999999999975,Sensor1,Radar1,3.230104196558613,-86.36714103523128,488958018.6986928,0.00010394946339206917,45.35744538578032
3.2499999999999747,Sensor1,Radar1,3.2500353617609155,-87.69913389272597,503363902.81434274,9.854369939977567e-05,45.36324703105344
3.289999999999974,Sensor1,Radar2,3.2900047492761315,-144.24479693549208,2491256257.247157,0.00019299289483278156,-135.3700123095268
3.4099999999999713,Sensor1,Radar4,3.410005825593381,-124.68579016962441,6492539345.03203,0.00040421904790440786,39.19819515263471
3.4499999999999704,Sensor1,Radar2,3.45000475100399,-141.8299178331959,2505026187.5875435,0.0001924278698398813,-135.41522075677133
3.569999999999968,Sensor1,Radar1,3.570092292928119,-86.6025579785744,497577086.43226105,0.00010165364809062541,45.456231319026195
3.5899999999999674,Sensor1,Radar3,3.5900436725470426,-109.65970793261923,4493468539.860393,0.0003089055904742108,0.0
3.649999999999966,Sensor1,Radar1,3.6500367251221824,-85.58683176288666,513612076.6584948,9.68277718225498e-05,45.47952391503314
3.649999999999966,Sensor1,Radar2,3.6500047567836744,-143.5797415825384,2517459755.5761585,0.00019383167369032748,-135.4716297025818
3.7299999999999645,Sensor1,Radar1,3.730071970876484,-88.04203195824115,492036852.40914977,0.00010389747050129789,45.50283514995898
3.749999999999964,Sensor1,Radar2,3.7500047583301144,-143.11338048523746,2497348999.328707,0.00019296853209211016,-135.49979190247885
3.9099999999999606,Sensor1,Radar2,3.9100047620318237,-141.52314220144942,2503474559.5072083,0.00020793986033870466,-135.54479289503342
3.92999999999996,Sensor1,Radar4,3.930067068437588,-127.14981295057981,6493532186.88246,0.0004048285708694856,39.377387313975326
3.9499999999999598,Sensor1,Radar4,3.9500569193322024,-125.79925791756612,6515861313.348882,0.0003868190640657665,39.38430672348101
4.069999999999958,Sensor1,Radar4,4.0700667918528675,-127.36692109559674,6505477597.6816435,0.0003892977912626977,39.42586596863374
4.089999999999957,Sensor1,Radar1,4.090079010404424,-86.68844170358186,491850581.6030541,9.582618543659539e-05,45.607966756643165
4.089999999999957,Sensor1,Radar3,4.090032989306847,-108.49769092201112,4490471097.712973,0.0002952770642391769,0.0
4.109999999999957,Sensor1,Radar2,4.110004768689363,-139.6918209229059,2509591377.7898984,0.00020748342593992537,-135.60094299648608
4.1699999999999555,Sensor1,Radar3,4.170062898995305,-110.13048572206472,4511921164.933372,0.0002928315365299226,0.0
4.209999999999955,Sensor1,Radar2,4.210004769481837,-139.76216804225407,2516160303.990097,0.00019684876777112173,-135.62897597167535
4.289999999999953,Sensor1,Radar1,4.290058108677601,-87.8691641745319,501959870.7468325,9.994132203493809e-05,45.66653691498899
4.329999999999952,Sensor1,Radar4,4.330028958216933,-125.6382025859471,6501185123.892634,0.0003912610352899453,39.51616320931186
4.369999999999951,Sensor1,Radar2,4.370004772120917,-140.9059128040928,2507396711.351407,0.00019334060696145602,-135.67377047847768
4.389999999999951,Sensor1,Radar4,4.3900881665552625,-125.06529908256897,6502532627.103202,0.0004171710658197935,39.537050169467484
4.489999999999949,Sensor1,Radar3,4.4900693181133935,-109.11569401538574,4488316766.579923,0.00030475570514579964,0.0
4.509999999999948,Sensor1,Radar3,4.510063701124013,-109.74551394628271,4518071631.023947,0.00030453794513285134,0.0
4.529999999999948,Sensor1,Radar1,4.530072545285319,-87.13323001304224,492009138.04857934,0.00010019801362988595,45.73697586309324
4.529999999999948,Sensor1,Radar3,4.530048513336448,-109.31992775153401,4511783510.28107,0.00031147852060950225,0.0
4.569999999999947,Sensor1,Radar2,4.570004779518319,-138.99588358312758,2509529127.803705,0.00020047425586922426,-135.72966294650365
4.669999999999945,Sensor1,Radar2,4.6700047807485845,-138.1450041998037,2499966648.3600483,0.00019924985995216954,-135.75756730234272
4.669999999999945,Sensor1,Radar4,4.670005632683154,-124.79491414585205,6509804338.602404,0.00038697249103077005,39.63476711333935
4.689999999999944,Sensor1,Radar4,4.69010100931647,-125.29754827526608,6496859264.127961,0.00038396421830891124,39.64176233396509
4.709999999999944,Sensor1,Radar4,4.710033510387514,-127.33589741220437,6504429416.728002,0.0003917751882062931,39.64875961686062
4.729999999999944,Sensor1,Radar4,4.730059548121836,-127.23297603143513,6496172209.436316,0.0003996857588757139,39.65575896272924
4.789999999999942,Sensor1,Radar4,4.790025370352962,-127.3950269826711,6494793780.275114,0.0004047479540610154,39.676769385208964
4.8299999999999415,Sensor1,Radar2,4.8300047845648315,-140.2382333743576,2512852689.762981,0.00020788077735907159,-135.8021562918048
4.869999999999941,Sensor1,Radar3,4.87003181000947,-108.51340366818965,4495006409.566534,0.0002993794374896532,0.0
4.9699999999999385,Sensor1,Radar4,4.970061514197323,-126.46450235726789,6520855760.595823,0.00039835767638388554,39.73991228127937
5.009999999999938,Sensor1,Radar1,5.010022106236169,-86.86509741762978,513000861.93372023,0.00010250855894725761,45.878361755474934
5.009999999999938,Sensor1,Radar4,5.010082118622672,-124.5819619156848,6492155684.59823,0.0003939736735729181,39.7539668113049
5.029999999999937,Sensor1,Radar1,5.030033551083698,-87.0003190651873,491779528.4510559,0.00010263514025776914,45.88426756853731
5.029999999999937,Sensor1,Radar2,5.030004789712902,-139.81776617371807,2483324139.710505,0.0002044702094773482,-135.85779233662421
5.129999999999935,Sensor1,Radar2,5.130004792766035,-139.21503604886306,2491484964.4753666,0.00019440260862632454,-135.88556867809282
5.129999999999935,Sensor1,Radar3,5.130097773270502,-109.63021233351425,4491505762.747473,0.000287045696770699,0.0
5.189999999999934,Sensor1,Radar3,5.19008459103059,-111.34879313419093,4514903500.952901,0.0002999046069164595,0.0
5.189999999999934,Sensor1,Radar4,5.190074636304269,-127.02101224849199,6496298549.077201,0.0003924345624803133,39.81731491835165
5.209999999999933,Sensor1,Radar4,5.210099591949329,-125.62451006035538,6517219914.950302,0.00039893411675693413,39.82436398699701
5.2499999999999325,Sensor1,Radar4,5.250010236271213,-127.33281308254826,6496880460.812677,0.0003934245918862398,39.83846836682457
5.289999999999932,Sensor1,Radar2,5.2900047947369195,-139.3327413349022,2510057442.3573656,0.00020448610457613205,-135.92995311799157
5.329999999999931,Sensor1,Radar4,5.330060381791336,-126.86950688808142,6495627528.618018,0.00038726899563364884,39.866702116446675
5.34999999999993,Sensor1,Radar4,5.350102145063917,-127.10171255613432,6501012951.103093,0.0003954147194086965,39.8737657642263
5.3899999999999295,Sensor1,Radar3,5.390077461519667,-108.50190049895379,4502170136.03716,0.0002948205103523902,0.0
5.409999999999929,Sensor1,Radar3,5.4101018710917,-108.76351866971274,4494887347.683784,0.0003112585818581507,0.0
5.489999999999927,Sensor1,Radar2,5.490004800435954,-138.98415802560532,2492277140.4348507,0.00020074595861331213,-135.9853339489779
5.489999999999927,Sensor1,Radar3,5.4901014239798105,-108.94421586956663,4513283445.957026,0.00030374563558835057,0.0
5.569999999999926,Sensor1,Radar1,5.5700817810440215,-88.11453221548437,488190897.11973256,9.880651103492628e-05,46.044171581026866
5.589999999999925,Sensor1,Radar2,5.590004802785039,-136.58142294478714,2502711457.5497417,0.00019242184499048591,-136.01298288061082
5.589999999999925,Sensor1,Radar3,5.590065245194998,-110.11847829932928,4504700815.557877,0.0003009170419408019,0.0
5.629999999999924,Sensor1,Radar3,5.630062288389823,-108.68580575110845,4502863151.977583,0.00029834985849748225,0.0
5.6699999999999235,Sensor1,Radar4,5.670013183711588,-125.96810034692801,6512113632.215031,0.0003820818024500708,39.987068248129646
5.689999999999923,Sensor1,Radar3,5.690020905683425,-109.21084182507592,4510847442.871936,0.00028726898261811646,0.0
5.689999999999923,Sensor1,Radar4,5.690083517381674,-126.31552984380896,6491364817.244031,0.00041693116268013076,39.99416744704888
5.709999999999923,Sensor1,Radar4,5.710064788708144,-126.13573376342728,6494478650.184368,0.00041337634755186556,40.00126874360646
5.749999999999922,Sensor1,Radar2,5.7500048052009305,-137.61950059582117,2502808900.7834234,0.0001950734932234744,-136.057163737981
5.749999999999922,Sensor1,Radar4,5.750081945717538,-124.85253858676114,6511112213.934179,0.00040682032821963036,40.01547763248306
5.769999999999921,Sensor1,Radar1,5.770065192450979,-85.71593176202747,504699936.4371209,9.741820151051747e-05,46.10361462359818
5.789999999999921,Sensor1,Radar4,5.790044788765072,-126.40088748020167,6501877520.68202,0.0003967567447736014,40.02969492045395
5.869999999999919,Sensor1,Radar3,5.870068083880113,-109.43304371771629,4502580019.907072,0.00031265416592890304,0.0
5.889999999999919,Sensor1,Radar1,5.890013722807019,-88.21898425955155,494669483.2036697,0.00010438478060238496,46.139337514520015
5.909999999999918,Sensor1,Radar3,5.9100558530329845,-110.11448619152775,4505338842.028918,0.00029620987631816985,0.0
5.949999999999918,Sensor1,Radar1,5.950059218561985,-85.40667337657624,494452017.54848284,0.00010412394525515344,46.15721502912325
5.949999999999918,Sensor1,Radar2,5.950004813759171,-138.22305588209503,2498040811.049036,0.0002001861703065368,-136.1122905635289
6.009999999999916,Sensor1,Radar3,6.010072994643445,-108.88264411138894,4508721733.64369,0.00030890443721987465,0.0
6.0499999999999154,Sensor1,Radar2,6.050004815446317,-136.64282742796937,2502585788.463685,0.00020638699823115315,-136.1398126893501
6.069999999999915,Sensor1,Radar3,6.070006935682318,-108.44930414301946,4496342815.600974,0.00031028909054467245,0.0
6.129999999999914,Sensor1,Radar3,6.130011439714489,-109.94373178317545,4505205565.95559,0.00030658732157956163,0.0
6.209999999999912,Sensor1,Radar2,6.210004818562007,-136.8738442877355,2509802399.4578032,0.00020211357675842213,-136.1837909303803
6.209999999999912,Sensor1,Radar3,6.210060191175249,-110.4302934126322,4498230333.777926,0.0003096155951761242,0.0
6.229999999999912,Sensor1,Radar4,6.230089346754519,-125.20137880952834,6516429181.992368,0.0004119151594410511,40.1866410595783
6.349999999999909,Sensor1,Radar3,6.350084225703583,-109.74361755469715,4507723172.987002,0.00029766103517297863,0.0
6.369999999999909,Sensor1,Radar3,6.370097596563927,-109.16502160648659,4501881833.781712,0.0003062408565065922,0.0
6.409999999999908,Sensor1,Radar2,6.410004823115292,-136.47505015721973,2500699516.701995,0.00020715904190181278,-136.23866495777625
6.429999999999907,Sensor1,Radar4,6.43008015089415,-126.68935709477938,6506890759.963079,0.0003870831388008184,40.25831846155032
6.4699999999999065,Sensor1,Radar4,6.4700103866899505,-125.81574614241187,6499695537.560411,0.0003975272335600999,40.27267940788475
6.509999999999906,Sensor1,Radar2,6.510004826312852,-136.91294654451644,2500639403.1832166,0.00020381126482424197,-136.2660608812351
6.529999999999905,Sensor1,Radar4,6.530015885668124,-124.33139131629463,6483255182.382682,0.00041686360516235177,40.29423677049768
6.569999999999904,Sensor1,Radar4,6.5700533516778306,-125.92086322475191,6498756345.397637,0.0003882738508772702,40.308618982690184
6.589999999999904,Sensor1,Radar4,6.590050566840261,-125.11020478360562,6474116877.813413,0.0004018739215626317,40.31581328207644
6.669999999999902,Sensor1,Radar2,6.670004829060032,-136.73112714516597,2507229938.431465,0.00019335719495123515,-136.30983747116582
6.689999999999902,Sensor1,Radar3,6.690043116345277,-109.51584879007113,4504705098.645533,0.00031184356334698475,0.0
6.7699999999999,Sensor1,Radar4,6.770082710721508,-124.86925999552489,6518111587.14007,0.00040306414157709213,40.38065790465058
